Voltage		Current
1.802E-1	1.428E-2
1.810E-1	1.463E-2
1.811E-1	1.457E-2
1.834E-1	1.524E-2
1.837E-1	1.525E-2
1.863E-1	1.592E-2
1.866E-1	1.608E-2
1.891E-1	1.667E-2
1.891E-1	1.666E-2
1.899E-1	1.695E-2
1.903E-1	1.693E-2
1.913E-1	1.716E-2
1.919E-1	1.737E-2
1.928E-1	1.758E-2
1.929E-1	1.765E-2
1.937E-1	1.797E-2
1.944E-1	1.799E-2
1.951E-1	1.819E-2
1.964E-1	1.850E-2
1.992E-1	1.924E-2
1.993E-1	1.949E-2
1.999E-1	1.954E-2
2.008E-1	1.970E-2
2.039E-1	2.064E-2
2.043E-1	2.070E-2
2.045E-1	2.079E-2
2.060E-1	2.107E-2
2.081E-1	2.168E-2
2.085E-1	2.191E-2
2.097E-1	2.211E-2
2.118E-1	2.262E-2
2.119E-1	2.276E-2
2.140E-1	2.322E-2
2.149E-1	2.352E-2
2.152E-1	2.348E-2
2.173E-1	2.398E-2
2.180E-1	2.416E-2
2.184E-1	2.430E-2
2.196E-1	2.452E-2
2.207E-1	2.476E-2
2.226E-1	2.507E-2
2.233E-1	2.523E-2
2.244E-1	2.543E-2
3.178E-1	7.554E-3
3.180E-1	7.559E-3
3.193E-1	7.627E-3
3.205E-1	7.695E-3
3.228E-1	7.791E-3
3.244E-1	7.889E-3
3.257E-1	7.934E-3
3.269E-1	8.014E-3
3.277E-1	8.040E-3
3.299E-1	8.196E-3
3.321E-1	8.312E-3
3.328E-1	8.372E-3
3.346E-1	8.486E-3
3.353E-1	8.584E-3
3.366E-1	8.635E-3
3.369E-1	8.663E-3
3.401E-1	8.916E-3
3.402E-1	8.927E-3
3.420E-1	9.050E-3
3.428E-1	9.115E-3
3.446E-1	9.337E-3
3.457E-1	9.365E-3
3.470E-1	9.505E-3
3.475E-1	9.534E-3
3.482E-1	9.628E-3
3.493E-1	9.707E-3
3.495E-1	9.725E-3
3.497E-1	9.750E-3
3.506E-1	9.834E-3
3.515E-1	9.914E-3
3.537E-1	1.013E-2
3.540E-1	1.016E-2
3.561E-1	1.040E-2
3.587E-1	1.068E-2
3.594E-1	1.080E-2
3.626E-1	1.113E-2
3.648E-1	1.139E-2
3.663E-1	1.159E-2
3.672E-1	1.170E-2
3.683E-1	1.184E-2
3.692E-1	1.195E-2
3.703E-1	1.208E-2
3.710E-1	1.219E-2
3.718E-1	1.230E-2
3.723E-1	1.236E-2
3.731E-1	1.249E-2
3.738E-1	1.258E-2
3.755E-1	1.283E-2
3.783E-1	1.318E-2
3.788E-1	1.326E-2
3.797E-1	1.339E-2
3.812E-1	1.362E-2
3.829E-1	1.388E-2
3.850E-1	1.420E-2
3.870E-1	1.453E-2
3.882E-1	1.473E-2
3.896E-1	1.495E-2
3.905E-1	1.510E-2
3.924E-1	1.544E-2
3.945E-1	1.580E-2
3.963E-1	1.614E-2
3.981E-1	1.649E-2
4.000E-1	1.682E-2
4.016E-1	1.713E-2
4.031E-1	1.742E-2
4.045E-1	1.771E-2
4.053E-1	1.788E-2
4.060E-1	1.803E-2
4.065E-1	1.812E-2
4.072E-1	1.826E-2
4.073E-1	1.829E-2
4.076E-1	1.839E-2
4.098E-1	1.887E-2
4.114E-1	1.921E-2
4.126E-1	1.947E-2
4.140E-1	1.975E-2
4.151E-1	1.998E-2
4.159E-1	2.021E-2
4.170E-1	2.047E-2
4.180E-1	2.066E-2
4.188E-1	2.087E-2
4.198E-1	2.113E-2
4.219E-1	2.159E-2
4.229E-1	2.192E-2
4.235E-1	2.216E-2
4.239E-1	2.221E-2
4.255E-1	2.249E-2
4.265E-1	2.277E-2
4.273E-1	2.300E-2
4.282E-1	2.319E-2
4.285E-1	2.326E-2
4.293E-1	2.345E-2
4.307E-1	2.400E-2
4.328E-1	2.440E-2
4.340E-1	2.481E-2
4.352E-1	2.521E-2
4.369E-1	2.564E-2
4.376E-1	2.584E-2
4.389E-1	2.624E-2
4.416E-1	2.695E-2
4.428E-1	2.708E-2
4.436E-1	2.754E-2
4.450E-1	2.801E-2
4.460E-1	2.826E-2
4.460E-1	2.825E-2
4.460E-1	2.825E-2
4.487E-1	2.914E-2
4.490E-1	2.929E-2
4.510E-1	2.955E-2
4.523E-1	3.027E-2
4.538E-1	3.093E-2
4.573E-1	3.199E-2
4.600E-1	3.298E-2
4.619E-1	3.337E-2
4.649E-1	3.476E-2
4.655E-1	3.513E-2
4.665E-1	3.519E-2
4.696E-1	3.651E-2
4.703E-1	3.635E-2
4.737E-1	3.812E-2
4.744E-1	3.829E-2
4.780E-1	4.015E-2
4.828E-1	4.155E-2
4.842E-1	4.106E-2
4.862E-1	4.336E-2
4.904E-1	4.446E-2
4.910E-1	4.606E-2
4.952E-1	4.685E-2
4.987E-1	4.867E-2
5.018E-1	4.928E-2
5.034E-1	5.120E-2
5.084E-1	5.288E-2
5.122E-1	5.503E-2
5.195E-1	5.720E-2
5.200E-1	5.846E-2
5.262E-1	6.147E-2
5.262E-1	6.197E-2
5.309E-1	6.418E-2
5.336E-1	6.533E-2
5.353E-1	6.626E-2
5.371E-1	6.762E-2
5.414E-1	6.984E-2
5.435E-1	6.974E-2
5.469E-1	7.246E-2
5.493E-1	7.376E-2
5.517E-1	7.520E-2
5.522E-1	7.444E-2
5.535E-1	7.645E-2
5.593E-1	8.055E-2
5.593E-1	7.888E-2
5.719E-1	8.797E-2
5.791E-1	9.049E-2
5.795E-1	9.161E-2
5.865E-1	9.567E-2
6.142E-1	1.122E-1
